accuracy,loss,val_accuracy,val_loss,learning_rate
0.9963235259056091,0.011217296123504639,0.9818840622901917,0.07633322477340698,0.0010000000474974513
0.9948049783706665,0.013762100599706173,0.9787137508392334,0.09015846252441406,0.0010000000474974513
0.9954443573951721,0.012875073589384556,0.9954710006713867,0.011995987966656685,0.0010000000474974513
0.9975223541259766,0.007687444798648357,0.9855072498321533,0.04947187006473541,0.0010000000474974513
0.998641312122345,0.004525721073150635,0.989130437374115,0.04341777414083481,0.0010000000474974513
0.9984814524650574,0.004196352791041136,0.9927536249160767,0.017941655591130257,0.0010000000474974513
0.9992806911468506,0.0021872809156775475,0.9936594367027283,0.02619144693017006,0.0005000000237487257
0.9992806911468506,0.002920105354860425,0.9913949370384216,0.020964616909623146,0.0005000000237487257
0.9997602105140686,0.0007460565539076924,0.9923007488250732,0.032687075436115265,0.0005000000237487257
